id,title,author,avg_rating,ratings,url,img,pages,year
663,"Foundation (Foundation, #1)",Isaac Asimov,4.10,"264,134",/book/show/29579.Foundation,https://d2arxad8u2l0g7.cloudfront.net/books/1417900846l/29579.jpg,256,1951
664,"The Talented Mr. Ripley (Ripley, #1)",Patricia Highsmith,3.92,"32,413",/book/show/2247142.The_Talented_Mr_Ripley,https://d2arxad8u2l0g7.cloudfront.net/books/1435426615l/2247142.jpg,273,1950
665,Life: A User's Manual,Georges Perec,4.25,"4,545",/book/show/28293.Life,https://d2arxad8u2l0g7.cloudfront.net/books/1416690677l/28293.jpg,581,1978
666,Life of Pi,Yann Martel,3.87,"991,761",/book/show/4214.Life_of_Pi,https://d2arxad8u2l0g7.cloudfront.net/books/1320562005l/4214.jpg,460,2001
667,The Death of the Heart,Elizabeth Bowen,3.70,"4,544",/book/show/91494.The_Death_of_the_Heart,https://d2arxad8u2l0g7.cloudfront.net/books/1335772431l/91494.jpg,418,1938
668,Stranger in a Strange Land,Robert A. Heinlein,3.90,"212,074",/book/show/350.Stranger_in_a_Strange_Land,https://d2arxad8u2l0g7.cloudfront.net/books/1156897088l/350.jpg,528,1961
669,The Satanic Verses,Salman Rushdie,3.71,"38,978",/book/show/12781.The_Satanic_Verses,https://d2arxad8u2l0g7.cloudfront.net/books/1281988101l/12781.jpg,561,1988
670,The End of the Affair,Graham Greene,3.96,"29,322",/book/show/29641.The_End_of_the_Affair,https://d2arxad8u2l0g7.cloudfront.net/books/1328010344l/29641.jpg,160,1951
671,The Warden,Anthony Trollope,3.71,"8,256",/book/show/267123.The_Warden,https://d2arxad8u2l0g7.cloudfront.net/books/1388555550l/267123.jpg,336,1855
672,The Prophet,Kahlil Gibran,4.22,"147,306",/book/show/2547.The_Prophet,https://d2arxad8u2l0g7.cloudfront.net/books/1355046521l/2547.jpg,127,1923
673,My Name is Red,Orhan Pamuk,3.82,"29,353",/book/show/2517.My_Name_is_Red,https://d2arxad8u2l0g7.cloudfront.net/books/1374015288l/2517.jpg,417,2001
674,Never Let Me Go,Kazuo Ishiguro,3.79,"289,308",/book/show/6334.Never_Let_Me_Go,https://d2arxad8u2l0g7.cloudfront.net/books/1353048590l/6334.jpg,288,2005
675,Do Androids Dream of Electric Sheep?,Philip K. Dick,4.07,"214,642",/book/show/7082.Do_Androids_Dream_of_Electric_Sheep_,https://d2arxad8u2l0g7.cloudfront.net/books/1435458683l/7082.jpg,256,1968
676,White Fang,Jack London,3.92,"101,872",/book/show/43035.White_Fang,https://d2arxad8u2l0g7.cloudfront.net/books/1348472847l/43035.jpg,252,1906
677,Black Beauty: The Autobiography of a Horse,Anna Sewell,0.00,0,/book/show/27981182-black-beauty,,146,1877
678,The Secret Agent,Joseph Conrad,3.59,"12,584",/book/show/86658.The_Secret_Agent,https://d2arxad8u2l0g7.cloudfront.net/books/1171075859l/86658.jpg,304,1907
679,The New York Trilogy,Paul Auster,3.92,"38,267",/book/show/431.The_New_York_Trilogy,https://d2arxad8u2l0g7.cloudfront.net/books/1386924429l/431.jpg,308,1987
680,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,3.97,"374,392",/book/show/43763.Interview_with_the_Vampire,https://d2arxad8u2l0g7.cloudfront.net/books/1380631642l/43763.jpg,342,1976
681,Captain Hornblower R.N.: Hornblower and the Atropos / The Happy Return / A Ship of the Line,C.S. Forester,4.34,340,/book/show/927352.Captain_Hornblower_R_N_,https://d2arxad8u2l0g7.cloudfront.net/books/1347614231l/927352.jpg,244,1937
682,"Dear Dumb Diary, Year Two: Nobody's Perfect. I'm as close as it gets",Jim Benton,really liked it 4.00,,/book/show/31345994-dear-dumb-diary-year-two,,120,1892
683,Northern LIghts,Sienna Stapleton,3.50,2,/book/show/23388825-northern-lights,,,1995
684,The Complete Poems of Sappho,Sappho,4.09,513,/book/show/5945516-the-complete-poems-of-sappho,https://d2arxad8u2l0g7.cloudfront.net/books/1388456588l/5945516.jpg,224,-570
685,Legends of the Fall,Jim Harrison,4.04,"6,035",/book/show/395397.Legends_of_the_Fall,https://d2arxad8u2l0g7.cloudfront.net/books/1320469969l/395397.jpg,288,1979
686,"Notes from the letters of Thomas Moore to his music publisher, James Power. With an introductory letter from T.C. Croker. [With an additional engr. title-leaf, Lond., 1853. With] Letter from Thomas Crofton Croker ... to J.S. Redfield ... respecting t",Thomas Moore,really liked it 4.00,,/book/show/7626467-notes-from-the-letters-of-thomas-moore-to-his-music-publisher-james-pow,,,1824
687,Miss Lonelyhearts,Nathanael West,3.65,"2,236",/book/show/250041.Miss_Lonelyhearts,https://d2arxad8u2l0g7.cloudfront.net/books/1356886809l/250041.jpg,80,1933
688,Possession,A.S. Byatt,3.88,"55,992",/book/show/41219.Possession,https://d2arxad8u2l0g7.cloudfront.net/books/1391124124l/41219.jpg,555,1990
689,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,4.08,"15,536",/book/show/99208.The_Monkey_Wrench_Gang,https://d2arxad8u2l0g7.cloudfront.net/books/1349067863l/99208.jpg,421,1975
690,Blood and Guts in High School,Kathy Acker,3.52,"2,188",/book/show/321950.Blood_and_Guts_in_High_School,https://d2arxad8u2l0g7.cloudfront.net/books/1327880994l/321950.jpg,165,1984
691,Tales of the South Pacific,James A. Michener,4.02,"11,307",/book/show/133488.Tales_of_the_South_Pacific,https://d2arxad8u2l0g7.cloudfront.net/books/1425684588l/133488.jpg,384,1947
692,JR,William Gaddis,4.26,"1,969",/book/show/28434.JR,https://d2arxad8u2l0g7.cloudfront.net/books/1269794339l/28434.jpg,752,1975
693,The Yearling,Marjorie Kinnan Rawlings,3.98,"21,693",/book/show/159582.The_Yearling,https://d2arxad8u2l0g7.cloudfront.net/books/1348480795l/159582.jpg,513,1938
694,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.75,"15,547",/book/show/30512.Paddy_Clarke_Ha_Ha_Ha,https://d2arxad8u2l0g7.cloudfront.net/books/1168077668l/30512.jpg,307,1993
695,The Lottery and Other Stories,Shirley Jackson,4.06,"48,228",/book/show/89723.The_Lottery_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1416448200l/89723.jpg,302,1949
696,Going After Cacciato,Tim O'Brien,3.90,"9,054",/book/show/3446.Going_After_Cacciato,https://d2arxad8u2l0g7.cloudfront.net/books/1399498199l/3446.jpg,336,1979
697,A Streetcar Named Desire,Tennessee Williams,3.96,"182,289",/book/show/12220.A_Streetcar_Named_Desire,https://d2arxad8u2l0g7.cloudfront.net/books/1389153133l/12220.jpg,107,1947
698,The Razor's Edge,W. Somerset Maugham,4.17,"25,977",/book/show/31196.The_Razor_s_Edge,https://d2arxad8u2l0g7.cloudfront.net/books/1386925123l/31196.jpg,314,1944
699,"Halls of Fame of My Book House (My Book House, #12)",Olive Beaupré Miller,4.33,9,/book/show/10185883-halls-of-fame-of-my-book-house,,,1921
700,Fortunes of Richard Mahony,Henry Handel Richardson,4.09,204,/book/show/2398995.Fortunes_of_Richard_Mahony,https://d2arxad8u2l0g7.cloudfront.net/books/1380870786l/2398995.jpg,,1929
701,Love and Death in Blue Lake (Blue Lake Series Book 3),Cynthia Harrison,it was amazing 5.00,3,/book/show/28406443-love-and-death-in-blue-lake,https://d2arxad8u2l0g7.cloudfront.net/books/1451533325l/28406443.jpg,133,1954
702,The Go-Between,L.P. Hartley,3.92,"5,062",/book/show/258079.The_Go_Between,https://d2arxad8u2l0g7.cloudfront.net/books/1386925313l/258079.jpg,326,1953
703,The Seance and Other Stories,Isaac Bashevis Singer,4.17,87,/book/show/1870763.The_Seance_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1348825584l/1870763.jpg,292,1991
704,Short Friday and Other Stories,Isaac Bashevis Singer,4.13,155,/book/show/1128288.Short_Friday_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1181224032l/1128288.jpg,201,1991
705,A Rose for Emily and Other Stories,William Faulkner,4.06,"22,166",/book/show/426025.A_Rose_for_Emily_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1391973322l/426025.jpg,140,1930
706,Rashomon and Seventeen other Stories,Ryūnosuke Akutagawa,4.12,"4,116",/book/show/35206.Rashomon_and_Seventeen_other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1343484725l/35206.jpg,268,1915
707,The Complete Works of Nathanael West,Nathanael West,3.91,11,/book/show/22247714-the-complete-works-of-nathanael-west,https://d2arxad8u2l0g7.cloudfront.net/books/1403471221l/22247714.jpg,421,1940
708,"The Richard Trilogy: Things as They Are [1951], Everything to Live for [1968], the Thin Mountain Air [1977]",Paul Horgan,4.50,8,/book/show/3598779-the-richard-trilogy,,795,1990
709,"The Bone is Pointed (Inspector Napoleon Bonaparte, #6)",Arthur W. Upfield,4.04,371,/book/show/1350311.The_Bone_is_Pointed,https://d2arxad8u2l0g7.cloudfront.net/books/1339066514l/1350311.jpg,288,1938
710,The Campaigns of 1812 in Russia: A Prussian Officer's Account from the Russian Imperial Headquarters,Carl von Clausewitz,3.94,36,/book/show/28330468-the-campaigns-of-1812-in-russia,,256,1914
711,The Beast in the Jungle,Henry James,3.66,"2,019",/book/show/517570.The_Beast_in_the_Jungle,https://d2arxad8u2l0g7.cloudfront.net/books/1348051678l/517570.jpg,48,1903
712,Gogol's Wife and Other Stories,Tommaso Landolfi,3.87,188,/book/show/101063.Gogol_s_Wife_and_Other_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1347421495l/101063.jpg,187,1963
713,Eight Men: Short Stories,Richard Wright,3.92,436,/book/show/15621.Eight_Men,https://d2arxad8u2l0g7.cloudfront.net/books/1166676406l/15621.jpg,272,1961
714,The Poorhouse Fair,John Updike,3.33,513,/book/show/217520.The_Poorhouse_Fair,https://d2arxad8u2l0g7.cloudfront.net/books/1333577611l/217520.jpg,176,1959
715,Body Rags,Galway Kinnell,4.20,82,/book/show/197838.Body_Rags,https://d2arxad8u2l0g7.cloudfront.net/books/1352922521l/197838.jpg,63,1968
716,The Prince and the Pauper; A Tale for Young People of All Ages,Mark Twain,0.00,0,/book/show/30426963-the-prince-and-the-pauper-a-tale-for-young-people-of-all-ages,,322,1881
717,The Loneliness of the Long-Distance Runner,Alan Sillitoe,3.80,"3,387",/book/show/233436.The_Loneliness_of_the_Long_Distance_Runner,https://d2arxad8u2l0g7.cloudfront.net/books/1327975162l/233436.jpg,176,1959
718,The Short Happy Life of Francis Macomber,Ernest Hemingway,3.76,229,/book/show/22051924-the-short-happy-life-of-francis-macomber,https://d2arxad8u2l0g7.cloudfront.net/books/1447259399l/22051924.jpg,,1936
719,Another Country,James Baldwin,4.29,"7,778",/book/show/38474.Another_Country,https://d2arxad8u2l0g7.cloudfront.net/books/1353255131l/38474.jpg,448,1962
720,Amelia,Henry Fielding,3.55,631,/book/show/743885.Amelia,https://d2arxad8u2l0g7.cloudfront.net/books/1348058106l/743885.jpg,620,1751
721,,,,,,,,
722,Of Time and the River: A Legend of Man's Hunger in His Youth,Thomas Wolfe,4.22,637,/book/show/12451.Of_Time_and_the_River,https://d2arxad8u2l0g7.cloudfront.net/books/1376783841l/12451.jpg,896,1935
723,Monsignor Quixote,Graham Greene,3.91,"2,359",/book/show/138995.Monsignor_Quixote,https://d2arxad8u2l0g7.cloudfront.net/books/1172098970l/138995.jpg,221,1982
724,The Times Are Never So Bad,Andre Dubus,4.26,218,/book/show/685382.The_Times_Are_Never_So_Bad,https://d2arxad8u2l0g7.cloudfront.net/books/1442372768l/685382.jpg,180,1983
725,Mysteries,Knut Hamsun,4.13,"3,432",/book/show/32586.Mysteries,https://d2arxad8u2l0g7.cloudfront.net/books/1467842175l/32586.jpg,348,1892
726,The Old Curiosity Shop,Charles Dickens,3.74,"11,428",/book/show/429024.The_Old_Curiosity_Shop,https://d2arxad8u2l0g7.cloudfront.net/books/1332523435l/429024.jpg,576,1941
727,The Blithedale Romance,Nathaniel Hawthorne,3.35,"3,870",/book/show/50776.The_Blithedale_Romance,https://d2arxad8u2l0g7.cloudfront.net/books/1347518757l/50776.jpg,204,1852
728,,,,,,,,1961
729,,,,,,,,1941
730,Open Secrets,Alice Munro,4.10,"3,565",/book/show/14286.Open_Secrets,https://d2arxad8u2l0g7.cloudfront.net/books/1352920613l/14286.jpg,304,1994
731,Mother Courage and Her Children,Bertolt Brecht,3.66,"11,069",/book/show/85679.Mother_Courage_and_Her_Children,https://d2arxad8u2l0g7.cloudfront.net/books/1348028154l/85679.jpg,112,1939
732,"The Shining (The Shining, #1)",Stephen King,4.15,"740,818",/book/show/11588.The_Shining,https://d2arxad8u2l0g7.cloudfront.net/books/1353277730l/11588.jpg,416,1977
733,Underworld,Don DeLillo,3.91,"20,557",/book/show/11761.Underworld,https://d2arxad8u2l0g7.cloudfront.net/books/1334304280l/11761.jpg,832,1997
734,The Left Hand of Darkness,Ursula K. Le Guin,4.05,"61,863",/book/show/18423.The_Left_Hand_of_Darkness,https://d2arxad8u2l0g7.cloudfront.net/books/1388229638l/18423.jpg,304,1969
735,The Riddle of the Sands,Erskine Childers,3.62,"3,446",/book/show/406575.The_Riddle_of_the_Sands,https://d2arxad8u2l0g7.cloudfront.net/books/1320486384l/406575.jpg,336,1903
736,Murphy,Samuel Beckett,3.90,"3,325",/book/show/333314.Murphy,https://d2arxad8u2l0g7.cloudfront.net/books/1347328432l/333314.jpg,288,1938
737,"Cry, the Beloved Country",Alan Paton,3.85,"49,152",/book/show/6150.Cry_the_Beloved_Country,https://d2arxad8u2l0g7.cloudfront.net/books/1344182368l/6150.jpg,320,1948
738,Dinner at the Homesick Restaurant,Anne Tyler,3.82,"16,867",/book/show/77699.Dinner_at_the_Homesick_Restaurant,https://d2arxad8u2l0g7.cloudfront.net/books/1401953526l/77699.jpg,303,1982
739,The Kite Runner,Khaled Hosseini,4.24,"1,685,367",/book/show/77203.The_Kite_Runner,https://d2arxad8u2l0g7.cloudfront.net/books/1394898159l/77203.jpg,371,2003
740,The Death of Artemio Cruz,Carlos Fuentes,3.87,"6,310",/book/show/12764.The_Death_of_Artemio_Cruz,https://d2arxad8u2l0g7.cloudfront.net/books/1388362153l/12764.jpg,307,1962
741,Cat's Cradle,Kurt Vonnegut,4.18,"249,848",/book/show/135479.Cat_s_Cradle,https://d2arxad8u2l0g7.cloudfront.net/books/1327867150l/135479.jpg,179,1963
742,"Kristin Lavransdatter (Kristin Lavransdatter, #1-3)",Sigrid Undset,4.27,"5,239",/book/show/6217.Kristin_Lavransdatter,https://d2arxad8u2l0g7.cloudfront.net/books/1388289230l/6217.jpg,1168,1920
743,Wanderer,Donald E. McQuinn,4.05,59,/book/show/1190698.Wanderer,https://d2arxad8u2l0g7.cloudfront.net/books/1181764335l/1190698.jpg,694,1913
744,"Bridget Jones's Diary (Bridget Jones, #1)",Helen Fielding,3.73,"692,561",/book/show/227443.Bridget_Jones_s_Diary,https://d2arxad8u2l0g7.cloudfront.net/books/1292060045l/227443.jpg,271,1996
745,The Black Prince,Iris Murdoch,3.93,"2,853",/book/show/120182.The_Black_Prince,https://d2arxad8u2l0g7.cloudfront.net/books/1422802904l/120182.jpg,408,1973
746,Zazie in the Metro,Raymond Queneau,3.75,"4,185",/book/show/28369.Zazie_in_the_Metro,https://d2arxad8u2l0g7.cloudfront.net/books/1327953179l/28369.jpg,157,1959
747,"Film Tourne a Monaco: Jamais Plus Jamais, Bonjour Tristesse (Film, 1958), Hostel, Chapitre II, Lieux de Tournage de Goldeneye",Livres Groupe,0.00,0,/book/show/10225426-film-tourne-a-monaco,https://d2arxad8u2l0g7.cloudfront.net/books/1347361055l/10225426.jpg,36,1954
748,Manhattan Transfer,John Dos Passos,3.70,"3,133",/book/show/126587.Manhattan_Transfer,https://d2arxad8u2l0g7.cloudfront.net/books/1406085394l/126587.jpg,342,1925
749,"Three Men in a Boat (Three Men, #1)",Jerome K. Jerome,3.91,"33,232",/book/show/4921.Three_Men_in_a_Boat,https://d2arxad8u2l0g7.cloudfront.net/books/1392791656l/4921.jpg,184,1889
750,The Notebooks of Malte Laurids Brigge,Rainer Maria Rilke,4.08,"4,602",/book/show/93405.The_Notebooks_of_Malte_Laurids_Brigge,https://d2arxad8u2l0g7.cloudfront.net/books/1348925210l/93405.jpg,237,1910
751,The Human Stain,Philip Roth,3.83,"23,691",/book/show/11734.The_Human_Stain,https://d2arxad8u2l0g7.cloudfront.net/books/1308953496l/11734.jpg,384,2000
752,The Heart of the Matter,Graham Greene,3.98,"19,472",/book/show/3692.The_Heart_of_the_Matter,https://d2arxad8u2l0g7.cloudfront.net/books/1385263150l/3692.jpg,272,1948
753,V.,Thomas Pynchon,3.97,"14,926",/book/show/5809.V_,https://d2arxad8u2l0g7.cloudfront.net/books/1328110787l/5809.jpg,640,1963
754,Anecdotes of Destiny and Ehrengard,Isak Dinesen,3.94,456,/book/show/74493.Anecdotes_of_Destiny_and_Ehrengard,https://d2arxad8u2l0g7.cloudfront.net/books/1386924526l/74493.jpg,288,1958
755,"A Wizard of Earthsea (Earthsea Cycle, #1)",Ursula K. Le Guin,3.99,"151,956",/book/show/13642.A_Wizard_of_Earthsea,https://d2arxad8u2l0g7.cloudfront.net/books/1353424536l/13642.jpg,183,1968
756,The Book of Laughter and Forgetting,Milan Kundera,4.01,"29,328",/book/show/240976.The_Book_of_Laughter_and_Forgetting,https://d2arxad8u2l0g7.cloudfront.net/books/1446568718l/240976.jpg,263,1979
757,The Magus,John Fowles,4.04,"33,799",/book/show/16286.The_Magus,https://d2arxad8u2l0g7.cloudfront.net/books/1441323311l/16286.jpg,656,1966
758,The Half Brother,Lars Saabye Christensen,4.08,"1,913",/book/show/125523.The_Half_Brother,https://d2arxad8u2l0g7.cloudfront.net/books/1348710478l/125523.jpg,696,2011
759,The English Teacher,Guy Herman,0.00,0,/book/show/21753632-the-english-teacher,https://d2arxad8u2l0g7.cloudfront.net/books/1399800219l/21753632.jpg,,1945
760,Journey by Moonlight,Antal Szerb,4.17,"2,284",/book/show/158217.Journey_by_Moonlight,https://d2arxad8u2l0g7.cloudfront.net/books/1450565112l/158217.jpg,299,1937
761,Aus dem Leben eines Taugenichts,Joseph von Eichendorff,3.37,"2,147",/book/show/1330086.Aus_dem_Leben_eines_Taugenichts,https://d2arxad8u2l0g7.cloudfront.net/books/1403467714l/1330086.jpg,112,1826
762,The Narrow Road to the Deep North and Other Travel Sketches,Matsuo Bashō,4.15,"2,389",/book/show/175626.The_Narrow_Road_to_the_Deep_North_and_Other_Travel_Sketches,https://d2arxad8u2l0g7.cloudfront.net/books/1374681814l/175626.jpg,167,1689
763,Growth of the Soil,Knut Hamsun,4.24,"4,561",/book/show/342049.Growth_of_the_Soil,https://d2arxad8u2l0g7.cloudfront.net/books/1420733175l/342049.jpg,435,1920
764,The Seventh Cross,Anna Seghers,it was amazing 5.00,,/book/show/30220761-the-seventh-cross,,338,1942
765,The Complete Stories,Flannery O'Connor,4.45,"27,385",/book/show/284996.The_Complete_Stories,https://d2arxad8u2l0g7.cloudfront.net/books/1411025330l/284996.jpg,576,1777
766,Silent Souls and Other Stories: An English Translation,Caterina Albert,it was amazing 5.00,,/book/show/14358597-silent-souls-and-other-stories,,,
